age,income,credit_score,employment_years,debt_to_income,loan_amount,education,marital_status,approved
26,38028,500,8,0.6819093241541019,217195,High School,Married,no
19,38310,450,0,0.699366078457051,204913,Bachelor,Single,no
32,91291,590,7,0.36246633885583424,149345,PhD,Married,yes
67,51530,744,0,0.40191197907621934,321070,High School,Married,yes
20,50092,597,2,0.2519214984745296,284371,High School,Single,yes
66,67640,629,6,0.40275965374011835,64669,Bachelor,Single,no
53,49998,749,1,0.2923841026462465,232449,High School,Married,yes
79,72433,551,1,0.22241785167080871,127695,Master,Married,no
21,42558,581,5,0.21092764870192454,173228,Master,Single,yes
31,40527,671,1,0.6429530059694403,48975,High School,Single,yes
58,30394,621,15,0.1818624733842433,215664,Bachelor,Married,no
58,87000,562,1,0.5312241301332687,220687,High School,Married,no
42,48603,720,6,0.21723740931037633,227043,Master,Single,yes
75,26519,701,8,0.6864875933735227,159441,High School,Married,yes
72,53936,733,2,0.2921269476957556,172374,Master,Single,yes
79,36998,634,0,0.13142543846693952,11826,High School,Single,no
67,42207,473,0,0.4164512110577391,296239,Bachelor,Single,no
27,56215,651,21,0.7998579789683736,22664,PhD,Single,yes
38,80419,532,6,0.6691959715937912,239848,High School,Single,yes
53,52031,447,2,0.49918374478727046,177391,High School,Divorced,no
29,35779,622,1,0.23260716592789463,257341,Master,Single,no
44,39901,660,0,0.1822535263680095,215153,Bachelor,Married,yes
57,63128,809,5,0.6869853776044507,101591,Bachelor,Single,yes
19,10833,529,15,0.6513951837981417,256544,Master,Married,no
71,29146,717,0,0.4235319956193261,195652,Master,Married,no
30,54252,490,7,0.39498678076850813,177207,Bachelor,Married,yes
70,15866,777,0,0.6240709524926732,222875,Bachelor,Single,no
49,43749,579,7,0.475226354420181,315505,Bachelor,Married,no
48,40434,616,2,0.38291847618143837,164348,High School,Single,yes
33,67548,617,6,0.2762045992334783,237421,Master,Married,yes
49,44994,725,13,0.18579445343355924,221151,High School,Married,yes
49,73733,504,4,0.5163554301710251,157315,High School,Married,no
77,51577,632,12,0.6782341933987377,141419,PhD,Single,no
51,85529,585,1,0.6223281787983777,99088,High School,Married,no
28,22250,869,19,0.5874229167263141,250241,High School,Married,yes
27,82342,541,10,0.7501964764284014,140485,Bachelor,Single,no
32,41777,391,0,0.3761617198733924,73337,Master,Single,yes
34,79478,819,2,0.19605229699566507,194228,Bachelor,Single,yes
57,73704,699,13,0.17136437222410372,297950,Master,Single,yes
35,-7038,571,0,0.7685084533042197,316682,High School,Married,no
72,59583,646,3,0.5122749510920179,-85326,High School,Single,yes
26,69952,569,6,0.6675552691212967,212327,High School,Married,no
42,76571,454,0,0.4748918979227912,252630,High School,Divorced,no
57,26467,633,6,0.3789460775398438,247692,High School,Single,no
76,61806,632,2,0.24018875560688904,191534,Bachelor,Single,yes
31,53901,683,1,0.6994858414601827,360599,PhD,Divorced,yes
77,58628,552,4,0.14446066610460823,325953,Master,Single,yes
75,69978,572,3,0.7301630108120941,191093,Master,Single,no
42,73134,612,10,0.243508945215642,158470,Master,Married,yes
67,36885,551,5,0.10667173214619569,233752,High School,Married,no
39,55308,763,2,0.17272798059032327,247813,High School,Married,yes
69,50822,734,5,0.7184560985737868,205011,Master,Single,yes
47,45212,598,6,0.15159502403411435,213675,Bachelor,Single,yes
37,47124,703,13,0.34866841072122445,353044,High School,Single,yes
38,53919,526,6,0.27522159970507754,355721,PhD,Single,yes
61,37960,603,3,0.12579825645949314,278006,Bachelor,Married,no
49,67660,796,2,0.4720267977716367,292209,Master,Married,yes
68,75386,714,11,0.7988330385549504,285232,High School,Single,yes
63,33588,678,7,0.6971052360556649,180066,High School,Married,no
66,76366,614,0,0.21822483532451825,244941,Bachelor,Single,no
73,33626,645,6,0.7190212061121487,226016,High School,Divorced,no
38,67955,503,3,0.41625543678527,323014,PhD,Married,no
52,76329,617,0,0.2912753826977504,229218,Master,Married,yes
75,48109,687,4,0.5482141110304832,285884,Bachelor,Married,yes
49,33790,647,1,0.25168637157701657,187892,PhD,Single,no
47,38226,647,6,0.7157562507042788,269352,High School,Divorced,no
72,57237,584,1,0.5369289344219172,227195,Bachelor,Single,no
56,89293,559,0,0.19521531723948643,124774,High School,Single,no
66,16145,550,0,0.49945421106462795,272455,Bachelor,Divorced,no
29,52004,624,3,0.45725972968644457,303928,High School,Single,yes
58,48238,723,1,0.4300188715957949,35053,Bachelor,Married,yes
64,40869,564,9,0.35548314505912515,25832,Bachelor,Single,yes
35,48384,654,0,0.43194386552114217,223655,Bachelor,Single,yes
38,39156,651,9,0.5102080385618114,239466,Bachelor,Divorced,yes
30,74863,743,3,0.6134985213405592,109210,Bachelor,Divorced,yes
79,76849,651,12,0.7425129067830523,228717,High School,Divorced,yes
38,51762,501,1,0.1310688667250588,190506,High School,Single,yes
79,47177,862,0,0.49854081313066356,-3720,Bachelor,Married,yes
25,40139,747,4,0.6263817843922919,217996,Bachelor,Single,yes
63,51805,698,6,0.180887893356608,102808,High School,Married,yes
57,86956,592,2,0.7380484554188207,257253,Master,Married,no
63,47925,618,0,0.2714928333065169,149597,PhD,Divorced,yes
24,33211,507,2,0.6833323434466383,235299,Bachelor,Married,no
40,42044,616,1,0.563404665581128,317349,Bachelor,Single,no
61,65069,667,2,0.49168261558410165,158180,Master,Married,yes
49,35645,647,3,0.7084696610406334,187099,PhD,Single,no
28,49325,825,6,0.7784641427729552,324904,PhD,Single,yes
39,59457,717,16,0.7979916061681736,256612,PhD,Single,yes
39,37162,747,0,0.5782967105412163,192137,Master,Single,yes
60,14711,704,5,0.33739176344360955,347020,Bachelor,Married,yes
42,28572,666,1,0.7122894735438131,178884,Bachelor,Single,no
39,32824,695,1,0.5580438162866912,177138,Master,Single,no
45,45423,451,5,0.32633043888669455,109816,High School,Single,yes
46,50885,623,7,0.7526552441289203,255994,High School,Single,no
30,66474,510,19,0.6233552785724186,96201,Master,Married,yes
35,25454,532,7,0.4169794627726007,334536,Bachelor,Married,no
19,63565,769,0,0.41814341521607434,143285,Master,Married,yes
46,42581,542,1,0.7971499993872698,245707,High School,Divorced,no
38,14289,517,7,0.36159637315450177,204194,PhD,Married,no
32,50271,688,3,0.16585647452748659,251521,High School,Married,yes
69,76325,643,1,0.4769930641384543,240269,High School,Single,no
44,67662,694,3,0.719397835394252,209229,Bachelor,Married,yes
67,48474,825,12,0.5091638502337145,163585,Master,Married,yes
48,72515,707,7,0.6551612309136594,225947,High School,Married,yes
32,53844,494,2,0.13840528947927588,324909,High School,Single,yes
68,69623,743,19,0.5713763190711345,169596,PhD,Single,yes
40,16767,628,7,0.15543588159864172,87960,High School,Single,no
41,25006,666,0,0.4894496764898515,265032,High School,Married,yes
61,64580,484,0,0.448437204995331,226016,Bachelor,Single,no
30,80785,700,4,0.7619230977368844,335184,PhD,Married,yes
39,58345,519,2,0.19272508047123388,254639,Master,Married,yes
60,40053,703,8,0.10664398600585924,324567,Bachelor,Single,yes
54,32989,577,11,0.19614832756058587,373227,Bachelor,Married,no
78,43693,722,1,0.2194942990790575,171855,PhD,Married,yes
50,74272,520,7,0.2756380272704052,189584,High School,Single,yes
73,43149,493,3,0.6705621297547786,310600,Bachelor,Single,no
20,70955,595,2,0.3638165841778528,207985,Bachelor,Married,no
71,63051,676,7,0.6885303115929012,159724,PhD,Single,yes
36,84278,535,4,0.2903537019386837,173290,Master,Single,yes
40,54005,670,5,0.7023787827517606,137643,Bachelor,Married,yes
46,49008,737,0,0.10566331013427971,-1820,Bachelor,Married,yes
47,71953,517,4,0.7541748293673802,264933,PhD,Single,yes
56,31294,670,1,0.6222344547869271,127304,Master,Single,yes
61,41119,703,3,0.38891133583633264,54403,Bachelor,Single,yes
64,16399,630,1,0.5041345134986652,287967,PhD,Married,no
42,24913,641,4,0.7531117419348459,56322,Bachelor,Married,no
54,88467,509,0,0.5077922230591125,312806,Master,Single,no
64,63846,693,0,0.25999796655488605,266824,High School,Married,yes
25,22585,656,1,0.5010117318329826,244674,Bachelor,Married,yes
59,73896,665,8,0.710013105617738,82011,High School,Married,yes
75,35926,856,0,0.7912149849107379,17229,Bachelor,Single,no
33,62819,629,6,0.5088582882402521,127827,High School,Married,no
25,62520,682,0,0.20895162236417386,-53918,Bachelor,Married,yes
18,83299,778,4,0.6402267088083786,-33826,Master,Married,yes
61,39245,645,7,0.7978379407348227,285480,High School,Married,no
22,35195,578,1,0.4315451613191995,401178,Bachelor,Single,no
20,-3780,689,1,0.3686129369208173,211891,High School,Married,yes
18,47564,581,1,0.4867504521404833,203248,Bachelor,Married,no
21,64506,769,6,0.2153363258927805,139936,Bachelor,Married,yes
57,67239,701,1,0.7798983691525121,289676,High School,Single,yes
52,75047,563,3,0.6868342800191027,45457,High School,Married,no
49,55796,525,0,0.17909349761164026,219121,High School,Married,no
59,60095,665,3,0.7615570481304034,384061,Bachelor,Single,yes
51,51362,675,4,0.7599736202767117,216392,Bachelor,Married,yes
60,64149,525,0,0.32144832483089103,171044,Bachelor,Married,yes
42,31315,728,8,0.5333994441688567,353322,Bachelor,Married,yes
27,21830,716,13,0.17752799974923006,390815,Bachelor,Single,yes
38,33425,684,1,0.1589339802816923,350287,Bachelor,Married,yes
63,54272,725,7,0.45125619266293304,191582,PhD,Married,yes
56,23991,551,1,0.13477464831754682,284645,Bachelor,Single,no
44,37335,556,5,0.7124241269836276,352105,Bachelor,Married,no
44,37974,624,1,0.7496667666143049,150676,Bachelor,Single,no
19,65636,586,9,0.14711448799631419,111925,Bachelor,Married,yes
58,63201,700,2,0.13309930586929367,242275,Bachelor,Married,yes
65,51409,730,9,0.2549924747590301,98340,Master,Married,yes
30,59021,579,7,0.7509708512384268,80556,Master,Married,no
26,59415,563,1,0.6383102388785317,144316,High School,Single,no
69,42727,735,0,0.5735484510765292,115473,PhD,Married,yes
53,39150,551,7,0.6434430470959928,102623,Master,Married,no
39,80733,621,2,0.23963374733287143,215604,PhD,Divorced,yes
59,217,549,14,0.2796118540463774,228537,High School,Married,no
43,35173,590,14,0.32234004511941944,62419,Bachelor,Single,no
75,45924,499,5,0.5235461394630685,238964,Bachelor,Married,no
71,61199,778,3,0.5257540459068635,218473,Bachelor,Married,yes
29,72710,751,1,0.2460254089862483,98767,Bachelor,Single,yes
34,87134,569,10,0.4057090211565003,202762,PhD,Divorced,no
31,48165,696,0,0.5830139222044255,226967,Bachelor,Married,yes
31,49505,506,2,0.3167335033920957,236872,Bachelor,Married,yes
74,57252,712,1,0.15283395521936727,289079,Bachelor,Single,yes
51,39377,561,15,0.23817298535921566,281773,Bachelor,Married,no
70,26315,771,0,0.21531493367863225,204393,Bachelor,Married,yes
74,48074,701,11,0.54235995238844,110896,High School,Single,yes
37,64907,613,3,0.14798429105601738,152566,Bachelor,Single,yes
28,45141,609,0,0.7193247027423978,221045,High School,Single,no
33,58268,664,6,0.15907099706017683,329197,Master,Married,yes
68,12623,557,0,0.5185368168186277,-29707,Master,Married,no
48,50368,762,1,0.7506728446183565,210324,Master,Married,yes
72,41931,680,8,0.14369605009381078,185369,Bachelor,Single,yes
23,24497,746,0,0.36817341401086956,227715,Bachelor,Single,yes
73,63144,405,1,0.32956205507413705,62562,Master,Divorced,yes
36,86912,651,2,0.34094614171086,291392,Bachelor,Married,yes
54,69799,674,4,0.5202180257883443,197999,Bachelor,Divorced,yes
75,71074,649,7,0.2834721668234357,173583,Bachelor,Divorced,yes
21,64249,652,1,0.11912607009922474,239718,Bachelor,Married,yes
64,62929,617,1,0.7735925255093404,232462,Master,Single,no
78,14011,875,1,0.624143190035524,202569,Bachelor,Married,no
21,47440,674,2,0.19458931456497178,145092,Bachelor,Single,yes
37,60173,662,3,0.4186097974567168,178343,High School,Married,yes
27,60628,743,0,0.14390521324864483,202668,Bachelor,Married,yes
41,75434,594,7,0.11949943197824626,382173,Master,Single,yes
71,29352,521,13,0.1332582120040201,211397,High School,Married,no
52,62145,740,9,0.6290444127357968,266633,PhD,Divorced,yes
43,28699,616,0,0.41144677008698294,286295,Master,Single,no
54,45766,786,3,0.6910778406408712,202391,High School,Single,yes
55,48760,779,8,0.3136505728520672,336974,High School,Single,yes
38,67251,417,2,0.6427252165756732,31862,High School,Married,no
71,64899,657,11,0.15455419056507147,231244,High School,Married,yes
57,52406,757,10,0.5445757103351687,310685,High School,Single,yes
56,6959,474,0,0.3524213395055459,251561,High School,Divorced,no
38,58896,686,3,0.29370744862042886,21236,Master,Single,yes
27,44646,715,0,0.6705763659054382,228914,PhD,Married,yes
55,77836,644,1,0.13634548372404243,195945,High School,Divorced,yes
63,73069,645,8,0.7646720224803567,206870,High School,Divorced,yes
21,31239,769,18,0.649881896103722,168528,PhD,Single,yes
77,61643,500,12,0.34892649174905743,284465,High School,Divorced,yes
74,62038,733,0,0.7939330940181623,185787,High School,Single,yes
62,60583,695,13,0.24174246738239197,328144,High School,Single,yes
37,57991,780,8,0.38168980930521446,215401,High School,Married,yes
34,62603,555,10,0.7194156754049339,140591,Master,Single,yes
72,80029,797,12,0.7977649593617687,393170,High School,Married,yes
24,38972,511,3,0.26737897494119833,120990,Bachelor,Married,no
21,31883,616,1,0.620179384461339,166518,Bachelor,Married,no
46,65654,533,0,0.3140105314448882,232962,Master,Single,yes
31,12332,722,0,0.6365308694995242,51695,Bachelor,Married,yes
20,63080,573,5,0.18769881036017205,220086,High School,Single,yes
41,59538,763,2,0.3353189536421961,140613,Bachelor,Married,yes
54,3089,481,3,0.15249970988813838,426313,PhD,Divorced,yes
33,37273,605,0,0.4443278441682015,175896,High School,Married,no
75,81519,828,18,0.5910503869276237,99454,High School,Single,yes
72,20856,573,0,0.3650312618252155,234787,Master,Married,no
69,54251,755,2,0.5303018475016422,210546,Master,Single,yes
21,29901,719,2,0.4983607335767022,281111,High School,Single,no
73,35821,519,0,0.306217562192159,113681,Master,Married,no
79,88326,671,5,0.4407447315306917,353464,High School,Single,yes
41,52468,802,3,0.1483133300994101,236839,Bachelor,Single,yes
51,60339,609,3,0.42193929584322354,127122,Master,Single,no
47,47750,581,8,0.42073264601877947,211724,Master,Married,no
35,19697,682,1,0.12010253760019131,263944,High School,Married,yes
36,26301,628,9,0.4597112736815522,249588,Bachelor,Single,no
48,73568,500,10,0.6163855661698432,78754,Bachelor,Single,no
77,53057,627,8,0.4165765223856154,6584,Bachelor,Divorced,no
77,34594,601,2,0.5522178649624641,63852,High School,Divorced,no
36,49558,636,0,0.47269467806800725,221755,PhD,Single,no
66,63231,409,3,0.6496251422461395,237945,Bachelor,Single,no
63,59089,686,1,0.4601186856790159,-66542,High School,Single,yes
36,34604,486,0,0.3321263098748265,228346,Bachelor,Single,no
39,18493,724,1,0.679298138703792,125894,High School,Married,no
41,41859,757,3,0.14733499028063468,78300,High School,Married,yes
62,72180,451,0,0.3026193721125585,137751,High School,Married,yes
29,67087,779,14,0.5140391020941257,205597,High School,Single,yes
47,58208,638,5,0.699218561863085,190711,High School,Divorced,no
75,46582,757,0,0.15049928603764337,-23819,Bachelor,Married,yes
55,39665,743,8,0.16723705291814514,345078,Bachelor,Single,yes
70,46953,505,13,0.29766951488167237,264628,Bachelor,Married,yes
48,65635,564,1,0.34120036793705,215193,Bachelor,Married,yes
53,70203,811,0,0.6904767716924081,29325,Bachelor,Single,yes
36,44764,525,1,0.7712322520222633,117599,High School,Married,no
65,100724,686,8,0.11206008145010476,193333,Bachelor,Single,yes
62,51848,574,0,0.11074927796273139,277407,PhD,Married,no
53,43060,559,7,0.7053672302129811,308028,Bachelor,Single,yes
47,79513,648,6,0.19493188128737476,450235,Bachelor,Divorced,yes
72,9234,869,5,0.337535312884349,215035,Master,Married,yes
66,59600,726,2,0.29264946915581513,134670,Bachelor,Single,yes
72,48544,544,2,0.29730775127689546,275035,High School,Married,yes
50,78963,669,0,0.3300143287054067,101052,Bachelor,Married,yes
35,62098,464,2,0.33523232880982157,235722,Bachelor,Married,yes
69,52782,424,4,0.5341090875719953,414777,PhD,Married,no
66,63252,666,11,0.5401488762405298,169354,High School,Single,yes
76,28888,721,8,0.46602439770267257,136788,Bachelor,Married,no
45,69336,806,0,0.7009791030680558,61065,Bachelor,Married,yes
76,23108,687,0,0.6919702924672098,214636,Bachelor,Married,no
64,57169,650,9,0.2520521805078574,50250,High School,Single,yes
28,50712,616,14,0.4805476902643431,89704,Bachelor,Divorced,no
74,14738,702,0,0.6486859640789122,65284,High School,Married,no
77,51378,528,6,0.7068120357298304,305062,Bachelor,Divorced,no
71,55639,582,2,0.27863004115114454,183861,Master,Single,no
62,36902,531,2,0.44587010457822795,336376,High School,Single,no
50,29751,597,5,0.4675190984539608,221626,Master,Single,no
34,59843,577,8,0.5897468227539268,154763,Bachelor,Single,no
23,57246,570,1,0.3311814658996528,261936,High School,Single,yes
21,54536,586,6,0.30541625950418627,264167,High School,Single,yes
37,50176,671,5,0.59391823999095,319860,High School,Married,yes
65,38668,776,3,0.37953483852138115,111687,Bachelor,Married,yes
64,95443,678,4,0.10281676324310726,201589,Bachelor,Single,yes
44,44033,592,0,0.7564926053028609,84101,PhD,Single,no
32,32697,693,0,0.20475184699441562,224328,High School,Single,yes
23,51088,661,3,0.20404388116898675,-69745,Bachelor,Single,yes
64,46381,666,3,0.6728560610765735,100704,High School,Married,yes
31,43569,647,0,0.33485198168717256,124142,High School,Single,yes
77,87485,822,3,0.329722714632785,198033,High School,Single,yes
28,27405,659,7,0.5356767851662038,302723,Bachelor,Married,yes
56,50748,593,3,0.1413270570589626,25799,Bachelor,Married,yes
